OrderID;Order_Date;Profit;Sales;State/Province;Customer_Segment;Customer_Name;City;Country;Order_Priority;Product_Category;Product_Container;Product_Sub-Category;Product_Name;Ship_Date;Ship_Mode;Discount;Order_Quantity;Product_Base_Margin;Shipping_Cost;Unit_Price
646;27/04/2015;-10,9;173,2;Lombardia;Small_Business;Duane_Huffman;Gorgonzola;Italy;High;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;Acme®_Forged_Steel_Scissors_with_Black_Enamel_Handles;28/04/2015;Regular_Air;0,01;18;0,56;3,98;9,31
678;02/08/2015;-226,36;228,41;Sicily;Home_Office;Dorothy_Badders;Aci_Castello;Italy;Low;Office_Supplies;Small_Box;Paper;Xerox_198;02/08/2015;Regular_Air;0,07;44;0,38;8,33;4,98
706;12/02/2017;0,82;75,14;Sachsen;Consumer;Sarah_Jordon;Glauchau;Germany;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_326;14/02/2017;Regular_Air;0,05;42;0,56;0,7;1,76
710;07/06/2015;89,03;447,09;Campania;Corporate;Susan_MacKendrick;Battipaglia;Italy;Low;Furniture;Medium_Box;Office_Furnishings;Deflect-o_EconoMat_Studded,_No_Bevel_Mat_for_Low_Pile_Carpeting;09/06/2015;Regular_Air;0,09;11;0,76;8,66;41,32
710;07/06/2015;731,32;4.192,88;Campania;Corporate;Susan_MacKendrick;Battipaglia;Italy;Low;Technology;Jumbo_Drum;Office_Machines;Panasonic_KX-P1150_Dot_Matrix_Printer;11/06/2015;Delivery_Truck;0,02;29;0,56;17,85;145,45
710;07/06/2015;-150,374;161,77;Campania;Corporate;Susan_MacKendrick;Battipaglia;Italy;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Poly_Binder_Pockets;11/06/2015;Regular_Air;0,01;42;0,37;5,47;3,58
738;05/08/2015;-56,68;189,95;Nordrhein-Westfalen;Corporate;Caroline_Jumper;Rheinbach;Germany;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_23;06/08/2015;Regular_Air;0,08;31;0,37;5,14;6,48
738;05/08/2015;32,6;560,51;Nordrhein-Westfalen;Corporate;Caroline_Jumper;Rheinbach;Germany;Not_Specified;Office_Supplies;Small_Box;Appliances;Belkin_8_Outlet_SurgeMaster_II_Gold_Surge_Protector_with_Phone_Protection;07/08/2015;Regular_Air;0,04;7;0,59;4,5;80,98
740;19/12/2016;3,46;28,01;Hessen;Corporate;Thomas_Boland;Korbach;Germany;Medium;Office_Supplies;Small_Box;Labels;Avery_White_Multi-Purpose_Labels;19/12/2016;Regular_Air;0,09;6;0,39;0,49;4,98
769;05/11/2015;4,15;4.261,94;Sachsen;Consumer;Roy_French;Oschatz;Germany;Medium;Technology;Jumbo_Drum;Office_Machines;Hewlett-Packard_Deskjet_5550_Color_Inkjet_Printer;06/11/2015;Delivery_Truck;0,02;37;0,4;56,14;115,99
771;20/11/2016;-38,35;88,84;Nordrhein-Westfalen;Home_Office;Darrin_Van_Huff;Bad_Lippspringe;Germany;Critical;Office_Supplies;Small_Box;Paper;Xerox_1949;21/11/2016;Regular_Air;0,08;18;0,36;4,72;4,98
772;20/09/2015;-38,35;589,24;Nordrhein-Westfalen;Consumer;Pamela_Stobb;Lippstadt;Germany;High;Office_Supplies;Medium_Box;Appliances;Bionaire_99.97%_HEPA_Air_Cleaner;22/09/2015;Regular_Air;0,08;35;0,5;8,17;17,52
772;20/09/2015;86,93;233,05;Nordrhein-Westfalen;Consumer;Pamela_Stobb;Lippstadt;Germany;High;Office_Supplies;Small_Box;Envelopes;#6_3/4_Gummed_Flap_White_Envelopes;22/09/2015;Regular_Air;0,1;25;0,37;1,39;9,9
773;01/03/2016;324,927;2.071,34;Attiki;Home_Office;Helen_Abelman;Víron;Greece;Medium;Technology;Small_Box;Telephones_and_Communication;Talkabout_T8367;02/03/2016;Regular_Air;0,06;38;0,56;8,99;65,99
774;08/05/2017;-752,13;126,57;Lombardia;Small_Business;Sibella_Parks;Monza;Italy;Critical;Office_Supplies;Large_Box;Appliances;Hoover_Portapower™_Portable_Vacuum;10/05/2017;Regular_Air;0,03;17;0,6;49;4,48
775;21/08/2016;-19,17;43,57;Apulia;Small_Business;Peter_McVee;Modugno;Italy;Critical;Office_Supplies;Wrap_Bag;Rubber_Bands;Bagged_Rubber_Bands;22/08/2016;Regular_Air;0,1;35;0,81;0,7;1,26
775;21/08/2016;-1,25;31,87;Apulia;Small_Business;Peter_McVee;Modugno;Italy;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Dixon_Prang®_Watercolor_Pencils,_10-Color_Set_with_Brush;23/08/2016;Regular_Air;0,1;8;0,44;1,2;4,26
801;23/07/2017;-47,41;59,85;Campania;Corporate;Thais_Sissman;Salerno;Italy;Critical;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Rogers_Handheld_Barrel_Pencil_Sharpener;26/07/2017;Regular_Air;0,03;20;0,58;3,5;2,74
802;10/06/2016;-59,93;38,5;Bayern;Corporate;Kean_Nguyen;Regensburg;Germany;Critical;Technology;Small_Box;Office_Machines;AT&T_Black_Trimline_Phone,_Model_210;10/06/2016;Regular_Air;0,09;2;0,49;9,4;15,99
802;10/06/2016;12,7245;378,6;Bayern;Corporate;Kean_Nguyen;Regensburg;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Fellowes_Binding_Cases;12/06/2016;Regular_Air;0,08;33;0,4;5,63;11,7
805;08/12/2016;-119,86;197,56;Campania;Small_Business;Toby_Swindell;Afragola;Italy;Not_Specified;Furniture;Medium_Box;Office_Furnishings;DAX_Value_U-Channel_Document_Frames,_Easel_Back;10/12/2016;Regular_Air;0,02;39;0,54;5,71;4,97
807;29/04/2016;-166,85;196,85;Campania;Home_Office;Neola_Schneider;Ottaviano;Italy;Medium;Office_Supplies;Small_Box;Paper;Xerox_1980;30/04/2016;Regular_Air;0,01;45;0,4;6,18;4,28
807;29/04/2016;-14,33;124,56;Campania;Home_Office;Neola_Schneider;Ottaviano;Italy;Medium;Office_Supplies;Wrap_Bag;Rubber_Bands;Advantus_Map_Pennant_Flags_and_Round_Head_Tacks;30/04/2016;Regular_Air;0,04;32;0,53;2;3,95
832;22/09/2017;-17,58;53,46;Bayern;Corporate;Alice_McCarthy;Oberasbach;Germany;Low;Office_Supplies;Small_Box;Paper;Xerox_1976;26/09/2017;Regular_Air;0,02;7;0,37;5,9;6,48
833;19/07/2014;-20,3205;19,32;Niedersachsen;Home_Office;Olvera_Toch;Cloppenburg;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_ProClick_Spines_for_32-Hole_Punch;20/07/2014;Regular_Air;0,03;1;0,38;7,17;12,53
834;26/10/2014;-188,96;1.813,04;Campania;Home_Office;Eugene_Moren;Pontecagnano_Faiano;Italy;Medium;Technology;Jumbo_Drum;Office_Machines;Hewlett-Packard_Deskjet_5550_Color_Inkjet_Printer;27/10/2014;Delivery_Truck;0,01;15;0,4;56,14;115,99
835;12/03/2017;-23,48;125,16;Lombardia;Small_Business;Duane_Huffman;Gorgonzola;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_23;13/03/2017;Regular_Air;0,02;18;0,37;5,14;6,48
837;18/11/2014;13,41;65,7;Bayern;Corporate;Sean_O'Donnell;Regensburg;Germany;Not_Specified;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Avery_Hi-Liter®_Smear-Safe_Highlighters;20/11/2014;Regular_Air;0,01;11;0,49;0,83;5,84
868;12/11/2017;134,72;716,84;Lombardia;Home_Office;Carlos_Daly;Gorgonzola;Italy;Not_Specified;Office_Supplies;Medium_Box;Appliances;Holmes_HEPA_Air_Purifier;13/11/2017;Regular_Air;0;32;0,5;5,94;21,78
868;12/11/2017;114,46;1.474,33;Lombardia;Home_Office;Carlos_Daly;Gorgonzola;Italy;Not_Specified;Technology;Small_Pack;Computer_Peripherals;DS/HD_IBM_Formatted_Diskettes,_200/Pack_-_Staples;14/11/2017;Regular_Air;0,04;31;0,71;3,61;47,98
870;23/11/2015;475,54;1.661,04;Emilia-Romagna;Corporate;Valerie_Dominguez;Argenta;Italy;Not_Specified;Office_Supplies;Small_Box;Appliances;Tripp_Lite_Isotel_8_Ultra_8_Outlet_Metal_Surge;23/11/2015;Regular_Air;0,04;23;0,59;3,5;70,97
871;19/04/2017;-34,97;104,94;Veneto;Home_Office;David_Kendrick;Mira;Italy;Low;Furniture;Small_Box;Office_Furnishings;Eldon_Expressions_Mahogany_Wood_Desk_Collection;19/04/2017;Regular_Air;0,06;17;0,6;5,22;6,24
896;12/08/2015;52,479;1.246,52;Anatoliki_Makedonia_kai_Thraki;Home_Office;Edward_Nazzal;Orestiás;Greece;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Standard_Therm-A-Bind_Covers;12/08/2015;Regular_Air;0,01;50;0,39;12,98;24,92
898;06/11/2015;-183,45;7.668,55;Hessen;Consumer;Sanjit_Jacobs;Mühlheim_am_Main;Germany;High;Furniture;Jumbo_Box;Tables;Hon_94000_Series_Round_Tables;06/11/2015;Delivery_Truck;0,04;26;0,76;54,12;296,18
898;06/11/2015;45,39;676,13;Hessen;Consumer;Sanjit_Jacobs;Mühlheim_am_Main;Germany;High;Technology;Small_Box;Computer_Peripherals;Logitech_Access_Keyboard;08/11/2015;Regular_Air;0,03;40;0,48;6,5;15,98
900;06/03/2015;507,5775;1.193,65;Apulia;Home_Office;Karen_Carlisle;Oria;Italy;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Avery_Trapezoid_Ring_Binder,_3""_Capacity,_Black,_1040_sheets";07/03/2015;Regular_Air;0,07;29;0,36;2,99;40,98
902;30/12/2014;359,83;1.925,83;Bayern;Corporate;Meg_O'Connel;Haar;Germany;Not_Specified;Office_Supplies;Small_Box;Appliances;Kensington_7_Outlet_MasterPiece_Power_Center_with_Fax/Phone_Line_Protection;02/01/2015;Regular_Air;0,09;10;0,55;0,99;207,48
928;05/08/2016;45;390,2;Campania;Consumer;Anthony_O'Donnell;Battipaglia;Italy;Low;Furniture;Small_Box;Office_Furnishings;DAX_Clear_Channel_Poster_Frame;07/08/2016;Express_Air;0,02;26;0,48;7,4;14,58
928;05/08/2016;300,97;1.222,68;Campania;Consumer;Anthony_O'Donnell;Battipaglia;Italy;Low;Office_Supplies;Small_Box;Appliances;Belkin_8_Outlet_SurgeMaster_II_Gold_Surge_Protector;10/08/2016;Express_Air;0,06;21;0,57;3,99;59,98
929;07/03/2018;-64,29;84,33;Bayern;Corporate;Luke_Foster;Bayreuth;Germany;High;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;Kleencut®_Forged_Office_Shears_by_Acme_United_Corporation;09/03/2018;Regular_Air;0,04;39;0,55;2,56;2,08
929;07/03/2018;-100,16;227,66;Bayern;Corporate;Luke_Foster;Bayreuth;Germany;High;Technology;Small_Box;Computer_Peripherals;Micro_Innovations_104_Keyboard;10/03/2018;Regular_Air;0,04;21;0,64;6,5;10,97
930;22/05/2015;13,91;79,19;Lazio;Small_Business;Phillina_Ober;Fiumicino;Italy;Critical;Office_Supplies;Wrap_Bag;Paper;Adams_Phone_Message_Book,_200_Message_Capacity,_8_1/16”_x_11”;22/05/2015;Regular_Air;0;11;0,39;2;6,88
930;22/05/2015;-41,64;922,39;Lazio;Small_Business;Phillina_Ober;Fiumicino;Italy;Critical;Furniture;Medium_Box;Office_Furnishings;Deflect-o_EconoMat_Studded,_No_Bevel_Mat_for_Low_Pile_Carpeting;23/05/2015;Express_Air;0,03;22;0,76;58,66;41,32
933;08/01/2018;-4,715;80,61;Rheinland-Pfalz;Small_Business;Claudia_Miner;Nieder-Ingelheim;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Wilson_Jones_1""_Hanging_DublLock®_Ring_Binders";08/01/2018;Regular_Air;0,02;15;0,37;2,99;5,28
960;24/02/2015;-22,72;605,97;Lombardia;Consumer;Jim_Kriz;Limbiate;Italy;Medium;Furniture;Wrap_Bag;Office_Furnishings;DAX_Wood_Document_Frame.;25/02/2015;Regular_Air;0,07;46;0,54;6,85;13,73
962;09/10/2014;1.408,19;4.064,05;Nordrhein-Westfalen;Small_Business;Mike_Vittorini;Bonn;Germany;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Therma-A-Bind_250T_Electric_Binding_System;11/10/2014;Regular_Air;0,06;33;0,37;19,99;122,99
962;09/10/2014;-1.069,72;3.213,87;Nordrhein-Westfalen;Small_Business;Mike_Vittorini;Bonn;Germany;Low;Office_Supplies;Jumbo_Drum;Appliances;Holmes_Replacement_Filter_for_HEPA_Air_Cleaner,_Very_Large_Room,_HEPA_Filter;11/10/2014;Delivery_Truck;0,08;47;0,41;60;68,81
964;23/10/2016;95,1575;315,02;Bayern;Corporate;Stefania_Perrino;Moosburg;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Hanging_File_Binders;25/10/2016;Regular_Air;0,02;50;0,39;1,49;5,98
964;23/10/2016;-1,28;40,02;Bayern;Corporate;Stefania_Perrino;Moosburg;Germany;Medium;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Peel-Off®_China_Markers;25/10/2016;Regular_Air;0,02;4;0,43;1,09;9,93
965;18/10/2016;-2.505,30;11.230,25;Abruzzo;Corporate;Jas_O'Carroll;Roseto_degli_Abruzzi;Italy;Low;Furniture;Jumbo_Box;Tables;Global_Adaptabilities™_Conference_Tables;25/10/2016;Delivery_Truck;0,07;42;0,66;35,67;280,98
967;24/11/2017;502,42;1.634,90;Bayern;Consumer;Maureen_Gastineau;Marktredwitz;Germany;Medium;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Panasonic_KP-150_Electric_Pencil_Sharpener;25/11/2017;Regular_Air;0,01;42;0,59;2,9;37,74
967;24/11/2017;-43,2;90,56;Bayern;Consumer;Maureen_Gastineau;Marktredwitz;Germany;Medium;Technology;Medium_Box;Office_Machines;Sharp_EL500L_Fraction_Calculator;26/11/2017;Regular_Air;0,03;6;0,39;7,51;13,99
967;24/11/2017;1.836,81;11.278,18;Bayern;Consumer;Maureen_Gastineau;Marktredwitz;Germany;Medium;Furniture;Jumbo_Box;Tables;Hon_Rectangular_Conference_Tables;27/11/2017;Delivery_Truck;0,01;48;0,68;32,48;227,55
994;23/09/2014;14;132,07;Kentriki_Makedonia;Corporate;Kelly_Lampkin;Kilkis;Greece;Low;Office_Supplies;Wrap_Bag;Rubber_Bands;OIC_Colored_Binder_Clips,_Assorted_Sizes;27/09/2014;Regular_Air;0,06;38;0,36;1,63;3,58
995;03/11/2016;782,91;1.815,49;Campania;Home_Office;Neola_Schneider;Ottaviano;Italy;Medium;Furniture;Wrap_Bag;Office_Furnishings;Ultra_Commercial_Grade_Dual_Valve_Door_Closer;04/11/2016;Regular_Air;0,03;46;0,53;3,04;39,89
998;01/05/2015;93,8;248,26;Toscana;Small_Business;Allen_Rosenblatt;Rosignano_Marittimo;Italy;Not_Specified;Office_Supplies;Small_Box;Envelopes;"#10-4_1/8""_x_9_1/2""_Premium_Diagonal_Seam_Envelopes";02/05/2015;Regular_Air;0,07;16;0,4;1,39;15,74
999;08/02/2016;-179,5;583,64;Attiki;Home_Office;Max_Jones;Níkaia;Greece;Low;Office_Supplies;Small_Box;Storage_&_Organization;Fellowes_Stor/Drawer®_Steel_Plus™_Storage_Drawers;15/02/2016;Regular_Air;0,08;6;0,79;19,99;95,43
1027;06/11/2017;-379,1;1.406,15;Emilia-Romagna;Home_Office;Hallie_Redmond;San_Lazzaro_di_Savena;Italy;Medium;Furniture;Jumbo_Box;Bookcases;Hon_Metal_Bookcases,_Putty;08/11/2017;Delivery_Truck;0,04;19;0,56;46,74;70,98
1028;06/06/2014;-28,46;165,75;Nordrhein-Westfalen;Consumer;Matt_Collins;Heinsberg;Germany;High;Technology;Small_Pack;Computer_Peripherals;Memorex_4.7GB_DVD+RW,_3/Pack;07/06/2014;Regular_Air;0,03;6;0,4;1,99;28,48
1028;06/06/2014;-60,39;2.021,15;Nordrhein-Westfalen;Consumer;Matt_Collins;Heinsberg;Germany;High;Technology;Small_Box;Telephones_and_Communication;3285;08/06/2014;Regular_Air;0,01;11;0,59;5,99;205,99
1031;04/02/2015;-52,21;226,1;Hessen;Consumer;Sanjit_Jacobs;Mühlheim_am_Main;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;C-Line_Peel_&_Stick_Add-On_Filing_Pockets,_8-3/4_x_5-1/8,_10/Pack;06/02/2015;Regular_Air;0;34;0,38;5,19;6,37
1057;25/07/2017;-52,48;341,36;Voreio_Aigaio;Corporate;Anthony_Witt;Mytilíni;Greece;Critical;Technology;Small_Pack;Computer_Peripherals;"Imation_3.5"",_RTS_247544_3M_3.5_DSDD,_10/Pack";27/07/2017;Regular_Air;0,09;41;0,61;3,62;8,46
1058;29/09/2015;-888,162;469,438;Emilia-Romagna;Small_Business;Jim_Epp;Cervia;Italy;Medium;Technology;Small_Box;Telephones_and_Communication;T28_WORLD;30/09/2015;Regular_Air;0,07;3;0,6;8,99;195,99
1059;02/08/2014;310,216;990,1;Bayern;Corporate;Sean_O'Donnell;Regensburg;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Wilson_Jones_Ledger-Size,_Piano-Hinge_Binder,_2"",_Blue";03/08/2014;Regular_Air;0,03;24;0,37;7,47;40,98
1059;02/08/2014;5,2955;127,33;Bayern;Corporate;Sean_O'Donnell;Regensburg;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Wilson_Jones_14_Line_Acrylic_Coated_Pressboard_Data_Binders;04/08/2014;Regular_Air;0,02;22;0,38;2,99;5,34
1060;27/07/2015;532,61;1.187,55;Campania;Corporate;Harold_Dahlen;Santa_Maria_Capua_Vetere;Italy;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Vinyl_Sectional_Post_Binders;29/07/2015;Regular_Air;0;30;0,35;2,99;37,7
1088;24/10/2017;-112;269,02;Baden-Württemberg;Consumer;Muhammed_Yedwab;Schwäbisch_Hall;Germany;Low;Technology;Small_Box;Computer_Peripherals;Microsoft_Internet_Keyboard;31/10/2017;Regular_Air;0,1;13;0,78;6,5;20,97
1095;25/01/2017;-50,14;142,18;Liguria;Consumer;Ed_Braxton;La_Spezia;Italy;Medium;Office_Supplies;Small_Box;Paper;Xerox_1949;27/01/2017;Regular_Air;0,07;28;0,36;4,72;4,98
1127;22/02/2017;1.215,28;5.340,50;Kentriki_Makedonia;Consumer;Stuart_Calhoun;Serres;Greece;Not_Specified;Furniture;Medium_Box;Office_Furnishings;"Rubbermaid_ClusterMat_Chairmats,_Mat_Size-_66""_x_60"",_Lip_20""_x_11""_-90_Degree_Angle";23/02/2017;Regular_Air;0,01;48;0,69;13,99;110,98
1154;20/07/2017;57,1;516,65;Brandenburg;Home_Office;Thea_Hendricks;Brandenburg;Germany;Critical;Office_Supplies;Small_Box;Appliances;Tripp_Lite_Isotel_8_Ultra_8_Outlet_Metal_Surge;21/07/2017;Express_Air;0,01;7;0,59;3,5;70,97
1154;20/07/2017;53,13;115,1;Brandenburg;Home_Office;Thea_Hendricks;Brandenburg;Germany;Critical;Office_Supplies;Small_Box;Labels;Avery_493;22/07/2017;Regular_Air;0,02;23;0,36;0,5;4,91
1154;20/07/2017;440,72;4.462,23;Rheinland-Pfalz;Home_Office;Sylvia_Foulston;Remagen;Germany;Critical;Furniture;Jumbo_Box;Bookcases;Hon_4-Shelf_Metal_Bookcases;22/07/2017;Delivery_Truck;0,04;44;0,6;26,22;100,98
1154;20/07/2017;-534,49;663,784;Rheinland-Pfalz;Home_Office;Sylvia_Foulston;Remagen;Germany;Critical;Furniture;Large_Box;Tables;Lesro_Sheffield_Collection_Coffee_Table,_End_Table,_Center_Table,_Corner_Table;22/07/2017;Regular_Air;0,25;11;0,68;69;71,37
1185;27/01/2018;20,03;374,78;Nordrhein-Westfalen;Home_Office;Ionia_McGrath;Kamp-Lintfort;Germany;Low;Office_Supplies;Small_Box;Paper;Xerox_194;31/01/2018;Regular_Air;0,09;7;0,37;14,3;55,48
1187;25/04/2018;20,21;222,91;Nordrhein-Westfalen;Corporate;Guy_Armstrong;Heinsberg;Germany;Medium;Technology;Small_Box;Computer_Peripherals;Logitech_Access_Keyboard;26/04/2018;Regular_Air;0,05;14;0,37;4;15,98
1189;12/09/2014;-59,82;129,1;Campania;Small_Business;Aaron_Smayling;Salerno;Italy;Critical;Office_Supplies;Small_Box;Envelopes;Grip_Seal_Envelopes;13/09/2014;Regular_Air;0;27;0,38;4,99;4,42
1191;11/04/2017;-850,16;3.532,96;Bayern;Home_Office;Karl_Brown;Marktredwitz;Germany;Medium;Furniture;Jumbo_Drum;Tables;"Barricks_18""_x_48""_Non-Folding_Utility_Table_with_Bottom_Storage_Shelf";12/04/2017;Delivery_Truck;0,08;35;0,59;60;100,8
1217;29/09/2017;185,21;662,16;Ionioi_Nisoi;Corporate;Sung_Shariari;Corfu;Greece;Not_Specified;Technology;Small_Pack;Computer_Peripherals;Memorex_4.7GB_DVD+RW,_3/Pack;30/09/2017;Regular_Air;0,07;25;0,4;1,99;28,48
1218;23/11/2014;-25,13;46,46;Bayern;Corporate;Craig_Carroll;Oberasbach;Germany;Not_Specified;Office_Supplies;Medium_Box;Appliances;Holmes_Odor_Grabber;26/11/2014;Regular_Air;0,1;3;0,52;6,75;14,42
1221;22/09/2017;-13,777;14,68;Nordrhein-Westfalen;Corporate;Lela_Donovan;Waltrop;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Printable_Repositionable_Plastic_Tabs;22/09/2017;Regular_Air;0,06;1;0,38;6,19;8,6
1221;22/09/2017;-57,8795;68,45;Nordrhein-Westfalen;Corporate;Lela_Donovan;Waltrop;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Storex_DuraTech_Recycled_Plastic_Frosted_Binders;24/09/2017;Regular_Air;0,08;16;0,35;5,41;4,24
1221;22/09/2017;3.724,57;10.145,14;Nordrhein-Westfalen;Corporate;Lela_Donovan;Waltrop;Germany;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_DocuBind_TL300_Electric_Binding_System;24/09/2017;Regular_Air;0,03;11;0,38;19,99;896,99
1222;11/07/2015;-121,91;257,39;Saarland;Home_Office;Nicole_Brennan;Sulzbach;Germany;Medium;Office_Supplies;Small_Box;Paper;Xerox_1981;11/07/2015;Regular_Air;0,08;48;0,4;5,57;5,28
1253;01/07/2015;-30,19;494,34;Peloponnisos;Consumer;Tanja_Norvell;Corinth;Greece;Critical;Office_Supplies;Small_Box;Storage_&_Organization;Fellowes_Bankers_Box™_Stor/Drawer®_Steel_Plus™;01/07/2015;Regular_Air;0,05;15;0,75;6,72;31,98
1280;16/06/2015;-170,87;827,27;Campania;Corporate;Harold_Dahlen;Santa_Maria_Capua_Vetere;Italy;Low;Technology;Small_Box;Computer_Peripherals;Microsoft_Internet_Keyboard;16/06/2015;Regular_Air;0,05;40;0,78;6,5;20,97
1282;02/08/2017;366,48;892,38;Bayern;Home_Office;Emily_Grady;Oberasbach;Germany;Not_Specified;Technology;Small_Pack;Computer_Peripherals;Memorex_4.7GB_DVD-RAM,_3/Pack;04/08/2017;Regular_Air;0;26;0,42;1,99;31,78
1282;02/08/2017;-2,06;29,41;Bayern;Home_Office;Emily_Grady;Oberasbach;Germany;Not_Specified;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Prang_Drawing_Pencil_Set;04/08/2017;Regular_Air;0,01;10;0,45;1,34;2,78
1285;04/11/2017;-305,98;3.874,12;Campania;Corporate;Don_Weiss;Boscoreale;Italy;Critical;Furniture;Jumbo_Box;Bookcases;O'Sullivan_Elevations_Bookcase,_Cherry_Finish;04/11/2017;Delivery_Truck;0;27;0,69;54,74;130,98
1285;04/11/2017;-308,1;1.452,22;Campania;Corporate;Don_Weiss;Boscoreale;Italy;Critical;Furniture;Jumbo_Box;Tables;BoxOffice_By_Design_Rectangular_and_Half-Moon_Meeting_Room_Tables;05/11/2017;Delivery_Truck;0,05;8;0,77;69,64;218,75
1286;17/10/2015;-144,6815;234,37;Campania;Home_Office;Lena_Creighton;Pontecagnano_Faiano;Italy;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Wilson_Jones_Impact_Binders;18/10/2015;Regular_Air;0,05;46;0,36;5,74;5,18
1286;17/10/2015;229,779;1.000,36;Campania;Home_Office;Lena_Creighton;Pontecagnano_Faiano;Italy;Not_Specified;Technology;Small_Pack;Telephones_and_Communication;Accessory20;19/10/2015;Regular_Air;0,06;14;0,37;3,3;85,99
1287;08/12/2014;480,57;3.908,65;Lombardia;Corporate;Mitch_Willingham;Cremona;Italy;High;Furniture;Large_Box;Office_Furnishings;Eldon_Antistatic_Chair_Mats_for_Low_to_Medium_Pile_Carpets;10/12/2014;Regular_Air;0,06;39;0,79;10,12;105,29
1313;16/02/2015;-83,75;840,07;Hessen;Home_Office;Sally_Matthias;Friedrichsdorf;Germany;Critical;Office_Supplies;Small_Box;Paper;Xerox_1973;18/02/2015;Regular_Air;0;34;0,39;16,92;22,84
1314;16/10/2014;-7,61;42,58;Bayern;Corporate;Justin_Knight;Fürth;Germany;Medium;Office_Supplies;Wrap_Bag;Paper;"Wirebound_Message_Books,_Four_2_3/4""_x_5""_Forms_per_Page,_600_Sets_per_Book";18/10/2014;Regular_Air;0;4;0,38;4,39;9,27
1317;22/10/2016;-186,73;192,54;Saarland;Consumer;Janet_Lee;Völklingen;Germany;High;Office_Supplies;Small_Box;Paper;Xerox_1922;23/10/2016;Regular_Air;0,08;40;0,36;7,44;4,98
1317;22/10/2016;39,423;523,42;Saarland;Consumer;Janet_Lee;Völklingen;Germany;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Fellowes_Binding_Cases;24/10/2016;Regular_Air;0,06;44;0,4;5,63;11,7
1317;22/10/2016;-76,64;156,7;Saarland;Consumer;Janet_Lee;Völklingen;Germany;High;Office_Supplies;Small_Box;Paper;Xerox_1981;24/10/2016;Regular_Air;0,06;29;0,4;5,57;5,28
1344;19/09/2017;313,578;2.480,92;Hessen;Corporate;Jim_Radford;Gießen;Germany;Low;Technology;Small_Box;Telephones_and_Communication;LX_788;23/09/2017;Regular_Air;0,01;18;0,58;8,99;155,99
1344;19/09/2017;-11,682;834,904;Hessen;Corporate;Jim_Radford;Gießen;Germany;Low;Technology;Small_Box;Telephones_and_Communication;g520;26/09/2017;Regular_Air;0,06;15;0,59;5,26;65,99
1345;02/04/2018;-120,85;2.443,85;Saarland;Corporate;Ritsa_Hightower;Illingen;Germany;Low;Furniture;Jumbo_Box;Bookcases;Bush_Westfield_Collection_Bookcases,_Fully_Assembled;06/04/2018;Delivery_Truck;0,08;24;0,62;35,84;100,98
1346;21/11/2017;421,15;4.789,89;Nordrhein-Westfalen;Corporate;Theone_Pippenger;Waltrop;Germany;High;Furniture;Jumbo_Box;Bookcases;Hon_4-Shelf_Metal_Bookcases;23/11/2017;Delivery_Truck;0,09;48;0,6;26,22;100,98
1382;20/01/2016;-107,096;89,335;Campania;Home_Office;Corey_Catlett;Pontecagnano_Faiano;Italy;Low;Technology;Wrap_Bag;Telephones_and_Communication;Accessory37;24/01/2016;Regular_Air;0,06;5;0,81;2,5;20,99
1382;20/01/2016;-130,663;158,46;Campania;Home_Office;Corey_Catlett;Pontecagnano_Faiano;Italy;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Ibico_Presentation_Index_for_Binding_Systems;27/01/2016;Regular_Air;0,06;39;0,38;5,26;3,98
